mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_001,-0.05,-0.032342529296875,-0.15356689453125,0.10477218627929685,20,additive,sd_matched,0.2628143150415446,-0.34106276631897037,-1.2977328356906912,0.00011488591553643346,competence,,random,001,raw
steering,competence,random_001,-0.05,-0.032342529296875,-0.15356689453125,0.10477218627929685,20,norm_preserving,sd_matched,0.2628143150415446,-0.34106276631897037,-1.2977328356906912,0.00011488591553643346,competence,,random,001,raw
steering,competence,random_001,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2628143150415446,0.0,0.0,0.0,competence,,random,001,raw
steering,competence,random_001,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2628143150415446,0.0,0.0,0.0,competence,,random,001,raw
steering,competence,random_001,0.05,0.3736328125,0.2986279296875,0.4519580078125,20,additive,sd_matched,0.2628143150415446,0.34106276631897037,1.2977328356906912,0.00013863523781765252,competence,,random,001,raw
steering,competence,random_001,0.05,0.3736328125,0.2986279296875,0.4519580078125,20,norm_preserving,sd_matched,0.2628143150415446,0.34106276631897037,1.2977328356906912,0.00013863523781765252,competence,,random,001,raw
steering,competence,random_001,0.1,0.878515625,0.79296875,0.957421875,20,additive,sd_matched,0.2628143150415446,0.6821255326379407,2.5954656713813824,0.00022198041551746428,competence,,random,001,raw
steering,competence,random_001,0.1,0.878515625,0.79296875,0.957421875,20,norm_preserving,sd_matched,0.2628143150415446,0.6821255326379407,2.5954656713813824,0.00022198041551746428,competence,,random,001,raw
steering,competence,random_002,-0.1,2.0291015625,1.836318359375,2.2486962890624995,20,additive,sd_matched,0.26361826361249047,-0.6842121535553868,-2.5954656713813824,0.00019550183787941933,competence,,random,002,raw
steering,competence,random_002,-0.1,2.0291015625,1.836318359375,2.2486962890624995,20,norm_preserving,sd_matched,0.26361826361249047,-0.6842121535553868,-2.5954656713813824,0.00019550183787941933,competence,,random,002,raw
steering,competence,random_002,-0.05,1.1951904296875,1.0803076171875001,1.335565490722656,20,additive,sd_matched,0.26361826361249047,-0.3421060767776934,-1.2977328356906912,0.00012146840163040906,competence,,random,002,raw
steering,competence,random_002,-0.05,1.1951904296875,1.0803076171875001,1.335565490722656,20,norm_preserving,sd_matched,0.26361826361249047,-0.3421060767776934,-1.2977328356906912,0.00012146840163040906,competence,,random,002,raw
steering,competence,random_002,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.26361826361249047,0.0,0.0,0.0,competence,,random,002,raw
steering,competence,random_002,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.26361826361249047,0.0,0.0,0.0,competence,,random,002,raw
steering,competence,random_002,0.05,-1.4498046875,-1.5396533203124998,-1.3488232421875002,20,additive,sd_matched,0.26361826361249047,0.3421060767776934,1.2977328356906912,0.00010527975246077403,competence,,random,002,raw
steering,competence,random_002,0.05,-1.4498046875,-1.5396533203124998,-1.3488232421875002,20,norm_preserving,sd_matched,0.26361826361249047,0.3421060767776934,1.2977328356906912,0.00010527975246077403,competence,,random,002,raw
steering,competence,random_002,0.1,-3.1091796875,-3.2315234375,-2.9714355468750004,20,additive,sd_matched,0.26361826361249047,0.6842121535553868,2.5954656713813824,0.0003006916958838701,competence,,random,002,raw
steering,competence,random_002,0.1,-3.1091796875,-3.2315234375,-2.9714355468750004,20,norm_preserving,sd_matched,0.26361826361249047,0.6842121535553868,2.5954656713813824,0.0003006916958838701,competence,,random,002,raw
steering,competence,random_003,-0.1,0.4107421875,0.29451660156250004,0.527353515625,20,additive,sd_matched,0.24419970247137518,-0.6338119447260017,-2.595465671381383,0.00024476245744153857,competence,,random,003,raw
steering,competence,random_003,-0.1,0.4107421875,0.29451660156250004,0.527353515625,20,norm_preserving,sd_matched,0.24419970247137518,-0.6338119447260017,-2.595465671381383,0.00024476245744153857,competence,,random,003,raw
steering,competence,random_003,-0.05,0.22523193359375,0.12323730468750001,0.3330603027343748,20,additive,sd_matched,0.24419970247137518,-0.31690597236300083,-1.2977328356906914,0.00010311211372027174,competence,,random,003,raw
steering,competence,random_003,-0.05,0.22523193359375,0.12323730468750001,0.3330603027343748,20,norm_preserving,sd_matched,0.24419970247137518,-0.31690597236300083,-1.2977328356906914,0.00010311211372027174,competence,,random,003,raw
steering,competence,random_003,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.24419970247137518,0.0,0.0,0.0,competence,,random,003,raw
steering,competence,random_003,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.24419970247137518,0.0,0.0,0.0,competence,,random,003,raw
steering,competence,random_003,0.05,-0.25107421875,-0.33017822265625,-0.1764453125000001,20,additive,sd_matched,0.24419970247137518,0.31690597236300083,1.2977328356906914,0.0001251399371540174,competence,,random,003,raw
steering,competence,random_003,0.05,-0.25107421875,-0.33017822265625,-0.1764453125000001,20,norm_preserving,sd_matched,0.24419970247137518,0.31690597236300083,1.2977328356906914,0.0001251399371540174,competence,,random,003,raw
steering,competence,random_003,0.1,-0.220703125,-0.35413574218749994,-0.08865722656250008,20,additive,sd_matched,0.24419970247137518,0.6338119447260017,2.595465671381383,0.00018750860181171447,competence,,random,003,raw
steering,competence,random_003,0.1,-0.220703125,-0.35413574218749994,-0.08865722656250008,20,norm_preserving,sd_matched,0.24419970247137518,0.6338119447260017,2.595465671381383,0.00018750860181171447,competence,,random,003,raw
steering,competence,random_004,-0.1,-0.63154296875,-0.7650689697265625,-0.4759295654296876,20,additive,sd_matched,0.17684217541811037,-0.45898779555011004,-2.5954656713813824,0.00015677441842854023,competence,,random,004,raw
steering,competence,random_004,-0.1,-0.63154296875,-0.7650689697265625,-0.4759295654296876,20,norm_preserving,sd_matched,0.17684217541811037,-0.45898779555011004,-2.5954656713813824,0.00015677441842854023,competence,,random,004,raw
steering,competence,random_004,-0.05,-0.3681640625,-0.4605615234375,-0.26092773437500005,20,additive,sd_matched,0.17684217541811037,-0.22949389777505502,-1.2977328356906912,9.455020335735753e-05,competence,,random,004,raw
steering,competence,random_004,-0.05,-0.3681640625,-0.4605615234375,-0.26092773437500005,20,norm_preserving,sd_matched,0.17684217541811037,-0.22949389777505502,-1.2977328356906912,9.455020335735753e-05,competence,,random,004,raw
steering,competence,random_004,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.17684217541811037,0.0,0.0,0.0,competence,,random,004,raw
